Unnamed: 0,Pos,Sense1,Sense2,Merge,Sense1_keys,Sense2_keys,wn_oed_feature
3887,v,point#v#4,point#v#6,merged,steer%2:38:00::;maneuver%2:38:00::;manoeuver%2:38:00::;manoeuvre%2:38:00::;direct%2:38:03::;point%2:38:05::;head%2:38:01::;guide%2:38:01::;channelize%2:38:03::;channelise%2:38:03::;,channelise%2:38:03::;channelise%2:38:03::;,0.0
3888,v,point#v#4,point#v#10,merged,steer%2:38:00::;maneuver%2:38:00::;manoeuver%2:38:00::;manoeuvre%2:38:00::;direct%2:38:03::;point%2:38:05::;head%2:38:01::;guide%2:38:01::;channelize%2:38:03::;channelise%2:38:03::;,channelise%2:38:03::;,0.0
3889,v,point#v#4,point#v#11,merged,steer%2:38:00::;maneuver%2:38:00::;manoeuver%2:38:00::;manoeuvre%2:38:00::;direct%2:38:03::;point%2:38:05::;head%2:38:01::;guide%2:38:01::;channelize%2:38:03::;channelise%2:38:03::;,channelise%2:38:03::;channelise%2:38:03::;channelise%2:38:03::;channelise%2:38:03::;channelise%2:38:03::;,0.0
3890,v,point#v#4,point#v#7,not-merged,steer%2:38:00::;maneuver%2:38:00::;manoeuver%2:38:00::;manoeuvre%2:38:00::;direct%2:38:03::;point%2:38:05::;head%2:38:01::;guide%2:38:01::;channelize%2:38:03::;channelise%2:38:03::;,channelise%2:38:03::;,0.0
3891,v,point#v#4,point#v#8,not-merged,steer%2:38:00::;maneuver%2:38:00::;manoeuver%2:38:00::;manoeuvre%2:38:00::;direct%2:38:03::;point%2:38:05::;head%2:38:01::;guide%2:38:01::;channelize%2:38:03::;channelise%2:38:03::;,channelise%2:38:03::;,0.0
3892,v,point#v#4,point#v#9,not-merged,steer%2:38:00::;maneuver%2:38:00::;manoeuver%2:38:00::;manoeuvre%2:38:00::;direct%2:38:03::;point%2:38:05::;head%2:38:01::;guide%2:38:01::;channelize%2:38:03::;channelise%2:38:03::;,channelise%2:38:03::;,0.0
3893,v,point#v#6,point#v#10,merged,luff%2:38:01::;point%2:38:09::;,point%2:38:09::;,0.0
3894,v,point#v#6,point#v#11,merged,luff%2:38:01::;point%2:38:09::;,point%2:38:09::;point%2:38:09::;point%2:38:09::;point%2:38:09::;point%2:38:09::;,0.0
3895,v,point#v#6,point#v#7,not-merged,luff%2:38:01::;point%2:38:09::;,point%2:38:09::;,0.0
3896,v,point#v#6,point#v#8,not-merged,luff%2:38:01::;point%2:38:09::;,point%2:38:09::;,0.0
3897,v,point#v#6,point#v#9,not-merged,luff%2:38:01::;point%2:38:09::;,point%2:38:09::;,0.0
3898,v,point#v#10,point#v#11,merged,point%2:33:02::;,point%2:33:02::;point%2:33:02::;point%2:33:02::;point%2:33:02::;point%2:33:02::;,1.0
3899,v,point#v#10,point#v#7,not-merged,point%2:33:02::;,point%2:33:02::;,1.0
3900,v,point#v#10,point#v#8,not-merged,point%2:33:02::;,point%2:33:02::;,1.0
3901,v,point#v#10,point#v#9,not-merged,point%2:33:02::;,point%2:33:02::;,1.0
3902,v,point#v#11,point#v#7,not-merged,target%2:33:00::;aim%2:33:10::;place%2:33:03::;direct%2:33:01::;point%2:33:10::;,point%2:33:10::;,1.0
3903,v,point#v#11,point#v#8,not-merged,target%2:33:00::;aim%2:33:10::;place%2:33:03::;direct%2:33:01::;point%2:33:10::;,point%2:33:10::;,1.0
3904,v,point#v#11,point#v#9,not-merged,target%2:33:00::;aim%2:33:10::;place%2:33:03::;direct%2:33:01::;point%2:33:10::;,point%2:33:10::;,1.0
3905,v,point#v#7,point#v#8,merged,point%2:35:13::;,point%2:35:13::;,1.0
3906,v,point#v#7,point#v#9,merged,point%2:35:13::;,point%2:35:13::;,1.0
3907,v,point#v#8,point#v#9,merged,point%2:35:11::;,point%2:35:11::;,1.0
3908,v,repay#v#3,repay#v#1,not-merged,reward%2:40:00::;repay%2:40:02::;pay_back%2:40:00::;,pay_back%2:40:00::;pay_back%2:40:00::;pay_back%2:40:00::;pay_back%2:40:00::;,0.0
3909,v,repay#v#3,repay#v#2,not-merged,reward%2:40:00::;repay%2:40:02::;pay_back%2:40:00::;,pay_back%2:40:00::;pay_back%2:40:00::;,0.0
3910,v,repay#v#3,repay#v#4,not-merged,reward%2:40:00::;repay%2:40:02::;pay_back%2:40:00::;,pay_back%2:40:00::;pay_back%2:40:00::;pay_back%2:40:00::;pay_back%2:40:00::;pay_back%2:40:00::;pay_back%2:40:00::;,0.0
3911,v,repay#v#1,repay#v#2,merged,refund%2:40:00::;return%2:40:00::;repay%2:40:00::;give_back%2:40:00::;,give_back%2:40:00::;give_back%2:40:00::;,0.0
3912,v,repay#v#1,repay#v#4,merged,refund%2:40:00::;return%2:40:00::;repay%2:40:00::;give_back%2:40:00::;,give_back%2:40:00::;give_back%2:40:00::;give_back%2:40:00::;give_back%2:40:00::;give_back%2:40:00::;give_back%2:40:00::;,0.0
3913,v,repay#v#2,repay#v#4,merged,requite%2:40:00::;repay%2:40:01::;,repay%2:40:01::;repay%2:40:01::;repay%2:40:01::;repay%2:40:01::;repay%2:40:01::;repay%2:40:01::;,1.0
3914,n,contest#n#1,contest#n#2,not-merged,contest%1:11:00::;competition%1:11:00::;,competition%1:11:00::;,1.0
3915,v,date#v#3,date#v#2,not-merged,date%2:31:00::;,date%2:31:00::;date%2:31:00::;,1.0
3916,v,date#v#3,date#v#5,not-merged,date%2:31:00::;,date%2:31:00::;,1.0
3917,v,date#v#2,date#v#5,merged,date%2:31:02::;date_stamp%2:31:00::;,date_stamp%2:31:00::;,0.0
3918,n,cake#n#1,cake#n#2,not-merged,cake%1:06:00::;bar%1:06:06::;,bar%1:06:06::;bar%1:06:06::;,1.0
3919,n,cake#n#1,cake#n#3,not-merged,cake%1:06:00::;bar%1:06:06::;,bar%1:06:06::;,1.0
3920,n,cake#n#2,cake#n#3,not-merged,patty%1:13:03::;cake%1:13:02::;,cake%1:13:02::;,1.0
3921,v,switch#v#5,switch#v#1,not-merged,throw%2:35:01::;flip%2:35:01::;switch%2:35:00::;,switch%2:35:00::;switch%2:35:00::;switch%2:35:00::;,1.0
3922,v,switch#v#5,switch#v#3,not-merged,throw%2:35:01::;flip%2:35:01::;switch%2:35:00::;,switch%2:35:00::;switch%2:35:00::;switch%2:35:00::;,1.0
3923,v,switch#v#5,switch#v#7,not-merged,throw%2:35:01::;flip%2:35:01::;switch%2:35:00::;,switch%2:35:00::;switch%2:35:00::;switch%2:35:00::;switch%2:35:00::;switch%2:35:00::;switch%2:35:00::;,1.0
3924,v,switch#v#1,switch#v#3,merged,switch_over%2:30:00::;switch%2:30:03::;exchange%2:30:01::;,exchange%2:30:01::;exchange%2:30:01::;exchange%2:30:01::;,1.0
3925,v,switch#v#1,switch#v#7,merged,switch_over%2:30:00::;switch%2:30:03::;exchange%2:30:01::;,exchange%2:30:01::;exchange%2:30:01::;exchange%2:30:01::;exchange%2:30:01::;exchange%2:30:01::;exchange%2:30:01::;,1.0
3926,v,switch#v#3,switch#v#7,merged,switch%2:30:02::;shift%2:30:02::;change%2:30:05::;,change%2:30:05::;change%2:30:05::;change%2:30:05::;change%2:30:05::;change%2:30:05::;change%2:30:05::;,1.0
3927,n,scale#n#1,scale#n#7,not-merged,scale%1:24:03::;scale_of_measurement%1:24:00::;graduated_table%1:24:00::;ordered_series%1:24:00::;,ordered_series%1:24:00::;ordered_series%1:24:00::;,0.0
3928,n,scale#n#1,scale#n#2,not-merged,scale%1:24:03::;scale_of_measurement%1:24:00::;graduated_table%1:24:00::;ordered_series%1:24:00::;,ordered_series%1:24:00::;,0.0
3929,n,scale#n#1,scale#n#3,not-merged,scale%1:24:03::;scale_of_measurement%1:24:00::;graduated_table%1:24:00::;ordered_series%1:24:00::;,ordered_series%1:24:00::;,0.0
3930,n,scale#n#1,scale#n#4,not-merged,scale%1:24:03::;scale_of_measurement%1:24:00::;graduated_table%1:24:00::;ordered_series%1:24:00::;,ordered_series%1:24:00::;,0.0
3931,n,scale#n#1,scale#n#8,not-merged,scale%1:24:03::;scale_of_measurement%1:24:00::;graduated_table%1:24:00::;ordered_series%1:24:00::;,ordered_series%1:24:00::;ordered_series%1:24:00::;,0.0
3932,n,scale#n#1,scale#n#5,not-merged,scale%1:24:03::;scale_of_measurement%1:24:00::;graduated_table%1:24:00::;ordered_series%1:24:00::;,ordered_series%1:24:00::;ordered_series%1:24:00::;,0.0
3933,n,scale#n#1,scale#n#6,not-merged,scale%1:24:03::;scale_of_measurement%1:24:00::;graduated_table%1:24:00::;ordered_series%1:24:00::;,ordered_series%1:24:00::;ordered_series%1:24:00::;ordered_series%1:24:00::;,0.0
3934,n,scale#n#1,scale#n#9,not-merged,scale%1:24:03::;scale_of_measurement%1:24:00::;graduated_table%1:24:00::;ordered_series%1:24:00::;,ordered_series%1:24:00::;ordered_series%1:24:00::;ordered_series%1:24:00::;,0.0
3935,n,scale#n#1,scale#n#10,not-merged,scale%1:24:03::;scale_of_measurement%1:24:00::;graduated_table%1:24:00::;ordered_series%1:24:00::;,ordered_series%1:24:00::;,0.0
3936,n,scale#n#7,scale#n#2,not-merged,scale%1:10:00::;musical_scale%1:10:00::;,musical_scale%1:10:00::;,0.0
3937,n,scale#n#7,scale#n#3,not-merged,scale%1:10:00::;musical_scale%1:10:00::;,musical_scale%1:10:00::;,0.0
3938,n,scale#n#7,scale#n#4,not-merged,scale%1:10:00::;musical_scale%1:10:00::;,musical_scale%1:10:00::;,0.0
3939,n,scale#n#7,scale#n#8,not-merged,scale%1:10:00::;musical_scale%1:10:00::;,musical_scale%1:10:00::;musical_scale%1:10:00::;,0.0
3940,n,scale#n#7,scale#n#5,not-merged,scale%1:10:00::;musical_scale%1:10:00::;,musical_scale%1:10:00::;musical_scale%1:10:00::;,0.0
3941,n,scale#n#7,scale#n#6,not-merged,scale%1:10:00::;musical_scale%1:10:00::;,musical_scale%1:10:00::;musical_scale%1:10:00::;musical_scale%1:10:00::;,0.0
3942,n,scale#n#7,scale#n#9,not-merged,scale%1:10:00::;musical_scale%1:10:00::;,musical_scale%1:10:00::;musical_scale%1:10:00::;musical_scale%1:10:00::;,0.0
3943,n,scale#n#7,scale#n#10,not-merged,scale%1:10:00::;musical_scale%1:10:00::;,musical_scale%1:10:00::;,0.0
3944,n,scale#n#2,scale#n#3,merged,scale%1:24:00::;,scale%1:24:00::;,1.0
3945,n,scale#n#2,scale#n#4,not-merged,scale%1:24:00::;,scale%1:24:00::;,1.0
3946,n,scale#n#2,scale#n#8,not-merged,scale%1:24:00::;,scale%1:24:00::;scale%1:24:00::;,1.0
3947,n,scale#n#2,scale#n#5,not-merged,scale%1:24:00::;,scale%1:24:00::;scale%1:24:00::;,1.0
3948,n,scale#n#2,scale#n#6,not-merged,scale%1:24:00::;,scale%1:24:00::;scale%1:24:00::;scale%1:24:00::;,1.0
3949,n,scale#n#2,scale#n#9,not-merged,scale%1:24:00::;,scale%1:24:00::;scale%1:24:00::;scale%1:24:00::;,1.0
3950,n,scale#n#2,scale#n#10,not-merged,scale%1:24:00::;,scale%1:24:00::;,1.0
3951,n,scale#n#3,scale#n#4,not-merged,scale%1:24:01::;,scale%1:24:01::;,1.0
3952,n,scale#n#3,scale#n#8,not-merged,scale%1:24:01::;,scale%1:24:01::;scale%1:24:01::;,1.0
3953,n,scale#n#3,scale#n#5,not-merged,scale%1:24:01::;,scale%1:24:01::;scale%1:24:01::;,1.0
3954,n,scale#n#3,scale#n#6,not-merged,scale%1:24:01::;,scale%1:24:01::;scale%1:24:01::;scale%1:24:01::;,1.0
3955,n,scale#n#3,scale#n#9,not-merged,scale%1:24:01::;,scale%1:24:01::;scale%1:24:01::;scale%1:24:01::;,1.0
3956,n,scale#n#3,scale#n#10,not-merged,scale%1:24:01::;,scale%1:24:01::;,1.0
3957,n,scale#n#4,scale#n#8,merged,scale%1:06:00::;,scale%1:06:00::;scale%1:06:00::;,1.0
3958,n,scale#n#4,scale#n#5,not-merged,scale%1:06:00::;,scale%1:06:00::;scale%1:06:00::;,1.0
3959,n,scale#n#4,scale#n#6,not-merged,scale%1:06:00::;,scale%1:06:00::;scale%1:06:00::;scale%1:06:00::;,1.0
3960,n,scale#n#4,scale#n#9,not-merged,scale%1:06:00::;,scale%1:06:00::;scale%1:06:00::;scale%1:06:00::;,1.0
3961,n,scale#n#4,scale#n#10,not-merged,scale%1:06:00::;,scale%1:06:00::;,1.0
3962,n,scale#n#8,scale#n#5,not-merged,scale%1:06:02::;weighing_machine%1:06:00::;,weighing_machine%1:06:00::;weighing_machine%1:06:00::;,0.0
3963,n,scale#n#8,scale#n#6,not-merged,scale%1:06:02::;weighing_machine%1:06:00::;,weighing_machine%1:06:00::;weighing_machine%1:06:00::;weighing_machine%1:06:00::;,0.0
3964,n,scale#n#8,scale#n#9,not-merged,scale%1:06:02::;weighing_machine%1:06:00::;,weighing_machine%1:06:00::;weighing_machine%1:06:00::;weighing_machine%1:06:00::;,0.0
3965,n,scale#n#8,scale#n#10,not-merged,scale%1:06:02::;weighing_machine%1:06:00::;,weighing_machine%1:06:00::;,0.0
3966,n,scale#n#5,scale#n#6,merged,scale%1:20:00::;scale_leaf%1:20:00::;,scale_leaf%1:20:00::;scale_leaf%1:20:00::;scale_leaf%1:20:00::;,0.0
3967,n,scale#n#5,scale#n#9,merged,scale%1:20:00::;scale_leaf%1:20:00::;,scale_leaf%1:20:00::;scale_leaf%1:20:00::;scale_leaf%1:20:00::;,0.0
3968,n,scale#n#5,scale#n#10,merged,scale%1:20:00::;scale_leaf%1:20:00::;,scale_leaf%1:20:00::;,0.0
3969,n,scale#n#6,scale#n#9,merged,scale%1:17:00::;scurf%1:17:01::;exfoliation%1:17:00::;,exfoliation%1:17:00::;exfoliation%1:17:00::;exfoliation%1:17:00::;,0.0
3970,n,scale#n#6,scale#n#10,merged,scale%1:17:00::;scurf%1:17:01::;exfoliation%1:17:00::;,exfoliation%1:17:00::;,0.0
3971,n,scale#n#9,scale#n#10,merged,plate%1:06:01::;scale%1:06:03::;shell%1:06:01::;,shell%1:06:01::;,1.0
3972,v,find#v#4,find#v#5,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;ascertain%2:32:01::;,1.0
3973,v,find#v#4,find#v#10,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;,1.0
3974,v,find#v#4,find#v#11,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;ascertain%2:32:01::;,1.0
3975,v,find#v#4,find#v#,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,,0.0
3976,v,find#v#4,find#v#1,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;,1.0
3977,v,find#v#4,find#v#2,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;,1.0
3978,v,find#v#4,find#v#3,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;ascertain%2:32:01::;,1.0
3979,v,find#v#4,find#v#6,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;,1.0
3980,v,find#v#4,find#v#7,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;,1.0
3981,v,find#v#4,find#v#8,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;ascertain%2:32:01::;,1.0
3982,v,find#v#4,find#v#9,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;ascertain%2:32:01::;,1.0
3983,v,find#v#4,find#v#12,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;,1.0
3984,v,find#v#4,find#v#13,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;,1.0
3985,v,find#v#4,find#v#14,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;ascertain%2:32:01::;,1.0
3986,v,find#v#4,find#v#15,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;,1.0
3987,v,find#v#4,find#v#16,not-merged,determine%2:32:00::;find%2:32:00::;find_out%2:32:00::;ascertain%2:32:01::;,ascertain%2:32:01::;ascertain%2:32:01::;,1.0
3988,v,find#v#5,find#v#10,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;,0.0
3989,v,find#v#5,find#v#11,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;,0.0
3990,v,find#v#5,find#v#,not-merged,find%2:31:10::;feel%2:31:00::;,,0.0
3991,v,find#v#5,find#v#1,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;,0.0
3992,v,find#v#5,find#v#2,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;,0.0
3993,v,find#v#5,find#v#3,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;,0.0
3994,v,find#v#5,find#v#6,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;,0.0
3995,v,find#v#5,find#v#7,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;,0.0
3996,v,find#v#5,find#v#8,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;,0.0
3997,v,find#v#5,find#v#9,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;,0.0
3998,v,find#v#5,find#v#12,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;,0.0
3999,v,find#v#5,find#v#13,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;,0.0
4000,v,find#v#5,find#v#14,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;feel%2:31:00::;,0.0
4001,v,find#v#5,find#v#15,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;,0.0
4002,v,find#v#5,find#v#16,not-merged,find%2:31:10::;feel%2:31:00::;,feel%2:31:00::;feel%2:31:00::;,0.0
4003,v,find#v#10,find#v#11,not-merged,find%2:40:03::;,find%2:40:03::;find%2:40:03::;,1.0
4004,v,find#v#10,find#v#,not-merged,find%2:40:03::;,,0.0
4005,v,find#v#10,find#v#1,not-merged,find%2:40:03::;,find%2:40:03::;find%2:40:03::;find%2:40:03::;find%2:40:03::;find%2:40:03::;,1.0
4006,v,find#v#10,find#v#2,not-merged,find%2:40:03::;,find%2:40:03::;find%2:40:03::;find%2:40:03::;find%2:40:03::;find%2:40:03::;,1.0
4007,v,find#v#10,find#v#3,not-merged,find%2:40:03::;,find%2:40:03::;find%2:40:03::;,1.0
4008,v,find#v#10,find#v#6,not-merged,find%2:40:03::;,find%2:40:03::;find%2:40:03::;find%2:40:03::;,1.0
4009,v,find#v#10,find#v#7,not-merged,find%2:40:03::;,find%2:40:03::;find%2:40:03::;find%2:40:03::;find%2:40:03::;,1.0
4010,v,find#v#10,find#v#8,not-merged,find%2:40:03::;,find%2:40:03::;find%2:40:03::;,1.0
4011,v,find#v#10,find#v#9,not-merged,find%2:40:03::;,find%2:40:03::;find%2:40:03::;,1.0
4012,v,find#v#10,find#v#12,not-merged,find%2:40:03::;,find%2:40:03::;find%2:40:03::;find%2:40:03::;find%2:40:03::;find%2:40:03::;,1.0
4013,v,find#v#10,find#v#13,not-merged,find%2:40:03::;,find%2:40:03::;,1.0
4014,v,find#v#10,find#v#14,not-merged,find%2:40:03::;,find%2:40:03::;find%2:40:03::;find%2:40:03::;find%2:40:03::;,1.0
4015,v,find#v#10,find#v#15,not-merged,find%2:40:03::;,find%2:40:03::;,1.0
4016,v,find#v#10,find#v#16,not-merged,find%2:40:03::;,find%2:40:03::;find%2:40:03::;,1.0
4017,v,find#v#11,find#v#,not-merged,rule%2:32:00::;find%2:32:01::;,,0.0
4018,v,find#v#11,find#v#1,not-merged,rule%2:32:00::;find%2:32:01::;,find%2:32:01::;find%2:32:01::;find%2:32:01::;find%2:32:01::;find%2:32:01::;,1.0
4019,v,find#v#11,find#v#2,not-merged,rule%2:32:00::;find%2:32:01::;,find%2:32:01::;find%2:32:01::;find%2:32:01::;find%2:32:01::;find%2:32:01::;,1.0
4020,v,find#v#11,find#v#3,not-merged,rule%2:32:00::;find%2:32:01::;,find%2:32:01::;find%2:32:01::;,1.0
4021,v,find#v#11,find#v#6,not-merged,rule%2:32:00::;find%2:32:01::;,find%2:32:01::;find%2:32:01::;find%2:32:01::;,1.0
4022,v,find#v#11,find#v#7,not-merged,rule%2:32:00::;find%2:32:01::;,find%2:32:01::;find%2:32:01::;find%2:32:01::;find%2:32:01::;,1.0
4023,v,find#v#11,find#v#8,not-merged,rule%2:32:00::;find%2:32:01::;,find%2:32:01::;find%2:32:01::;,1.0
4024,v,find#v#11,find#v#9,not-merged,rule%2:32:00::;find%2:32:01::;,find%2:32:01::;find%2:32:01::;,1.0
4025,v,find#v#11,find#v#12,not-merged,rule%2:32:00::;find%2:32:01::;,find%2:32:01::;find%2:32:01::;find%2:32:01::;find%2:32:01::;find%2:32:01::;,1.0
4026,v,find#v#11,find#v#13,not-merged,rule%2:32:00::;find%2:32:01::;,find%2:32:01::;,1.0
4027,v,find#v#11,find#v#14,not-merged,rule%2:32:00::;find%2:32:01::;,find%2:32:01::;find%2:32:01::;find%2:32:01::;find%2:32:01::;,1.0
4028,v,find#v#11,find#v#15,not-merged,rule%2:32:00::;find%2:32:01::;,find%2:32:01::;,1.0
4029,v,find#v#11,find#v#16,not-merged,rule%2:32:00::;find%2:32:01::;,find%2:32:01::;find%2:32:01::;,1.0
4042,v,find#v#1,find#v#2,merged,find%2:40:02::;happen%2:40:12::;chance%2:40:12::;bump%2:40:12::;encounter%2:40:00::;,encounter%2:40:00::;encounter%2:40:00::;encounter%2:40:00::;encounter%2:40:00::;encounter%2:40:00::;,1.0
4043,v,find#v#1,find#v#3,merged,find%2:40:02::;happen%2:40:12::;chance%2:40:12::;bump%2:40:12::;encounter%2:40:00::;,encounter%2:40:00::;encounter%2:40:00::;,1.0
4044,v,find#v#1,find#v#6,merged,find%2:40:02::;happen%2:40:12::;chance%2:40:12::;bump%2:40:12::;encounter%2:40:00::;,encounter%2:40:00::;encounter%2:40:00::;encounter%2:40:00::;,1.0
4045,v,find#v#1,find#v#7,merged,find%2:40:02::;happen%2:40:12::;chance%2:40:12::;bump%2:40:12::;encounter%2:40:00::;,encounter%2:40:00::;encounter%2:40:00::;encounter%2:40:00::;encounter%2:40:00::;,1.0
4046,v,find#v#1,find#v#8,merged,find%2:40:02::;happen%2:40:12::;chance%2:40:12::;bump%2:40:12::;encounter%2:40:00::;,encounter%2:40:00::;encounter%2:40:00::;,1.0
4047,v,find#v#1,find#v#9,merged,find%2:40:02::;happen%2:40:12::;chance%2:40:12::;bump%2:40:12::;encounter%2:40:00::;,encounter%2:40:00::;encounter%2:40:00::;,1.0
4048,v,find#v#1,find#v#12,merged,find%2:40:02::;happen%2:40:12::;chance%2:40:12::;bump%2:40:12::;encounter%2:40:00::;,encounter%2:40:00::;encounter%2:40:00::;encounter%2:40:00::;encounter%2:40:00::;encounter%2:40:00::;,1.0
4049,v,find#v#1,find#v#13,merged,find%2:40:02::;happen%2:40:12::;chance%2:40:12::;bump%2:40:12::;encounter%2:40:00::;,encounter%2:40:00::;,1.0
4050,v,find#v#1,find#v#14,merged,find%2:40:02::;happen%2:40:12::;chance%2:40:12::;bump%2:40:12::;encounter%2:40:00::;,encounter%2:40:00::;encounter%2:40:00::;encounter%2:40:00::;encounter%2:40:00::;,1.0
4051,v,find#v#1,find#v#15,merged,find%2:40:02::;happen%2:40:12::;chance%2:40:12::;bump%2:40:12::;encounter%2:40:00::;,encounter%2:40:00::;,1.0
4052,v,find#v#1,find#v#16,merged,find%2:40:02::;happen%2:40:12::;chance%2:40:12::;bump%2:40:12::;encounter%2:40:00::;,encounter%2:40:00::;encounter%2:40:00::;,1.0
4053,v,find#v#2,find#v#3,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;notice%2:39:04::;,1.0
4054,v,find#v#2,find#v#6,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;,1.0
4055,v,find#v#2,find#v#7,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;,1.0
4056,v,find#v#2,find#v#8,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;notice%2:39:04::;,1.0
4057,v,find#v#2,find#v#9,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;notice%2:39:04::;,1.0
4058,v,find#v#2,find#v#12,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;,1.0
4059,v,find#v#2,find#v#13,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;,1.0
4060,v,find#v#2,find#v#14,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;notice%2:39:04::;,1.0
4061,v,find#v#2,find#v#15,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;,1.0
4062,v,find#v#2,find#v#16,merged,detect%2:39:00::;observe%2:39:02::;find%2:39:02::;discover%2:39:03::;notice%2:39:04::;,notice%2:39:04::;notice%2:39:04::;,1.0
4063,v,find#v#3,find#v#6,merged,find%2:40:00::;regain%2:40:01::;,regain%2:40:01::;regain%2:40:01::;regain%2:40:01::;,1.0
4064,v,find#v#3,find#v#7,merged,find%2:40:00::;regain%2:40:01::;,regain%2:40:01::;regain%2:40:01::;regain%2:40:01::;regain%2:40:01::;,1.0
4065,v,find#v#3,find#v#8,merged,find%2:40:00::;regain%2:40:01::;,regain%2:40:01::;regain%2:40:01::;,1.0
