Unnamed: 0,Pos,Sense1,Sense2,Merge,Sense1_keys,Sense2_keys,wn_oed_feature
1019,n,child#n#01,child#n#02,not-merged,child%1:18:00::;kid%1:18:00::;youngster%1:18:00::;minor%1:18:00::;shaver%1:18:00::;nipper%1:18:00::;small_fry%1:18:01::;tiddler%1:18:00::;tike%1:18:01::;tyke%1:18:01::;fry%1:18:00::;nestling%1:18:00::;,nestling%1:18:00::;nestling%1:18:00::;,1.0
1020,n,child#n#04,child#n#02,merged,child%1:18:07::;,child%1:18:07::;child%1:18:07::;,1.0
1022,v,preserve#v#04,conserve#v#02,not-merged,preserve%2:30:00::;keep%2:30:10::;,keep%2:30:10::;keep%2:30:10::;keep%2:30:10::;keep%2:30:10::;,1.0
1023,v,match#v#01,match#v#02,not-merged,match%2:42:00::;fit%2:42:04::;correspond%2:42:00::;check%2:42:08::;jibe%2:42:00::;gibe%2:42:00::;tally%2:42:00::;agree%2:42:00::;,agree%2:42:00::;,1.0
1024,v,match#v#01,match#v#09,not-merged,match%2:42:00::;fit%2:42:04::;correspond%2:42:00::;check%2:42:08::;jibe%2:42:00::;gibe%2:42:00::;tally%2:42:00::;agree%2:42:00::;,agree%2:42:00::;,1.0
1025,v,match#v#01,match#v#05,not-merged,match%2:42:00::;fit%2:42:04::;correspond%2:42:00::;check%2:42:08::;jibe%2:42:00::;gibe%2:42:00::;tally%2:42:00::;agree%2:42:00::;,agree%2:42:00::;agree%2:42:00::;,1.0
1026,v,match#v#01,match#v#03,not-merged,match%2:42:00::;fit%2:42:04::;correspond%2:42:00::;check%2:42:08::;jibe%2:42:00::;gibe%2:42:00::;tally%2:42:00::;agree%2:42:00::;,agree%2:42:00::;agree%2:42:00::;agree%2:42:00::;agree%2:42:00::;agree%2:42:00::;,1.0
1027,v,match#v#02,match#v#09,not-merged,match%2:40:00::;,match%2:40:00::;,0.0
1028,v,match#v#02,match#v#05,not-merged,match%2:40:00::;,match%2:40:00::;match%2:40:00::;,0.0
1029,v,match#v#02,match#v#03,not-merged,match%2:40:00::;,match%2:40:00::;match%2:40:00::;match%2:40:00::;match%2:40:00::;match%2:40:00::;,0.0
1030,v,match#v#09,match#v#05,merged,match%2:30:00::;,match%2:30:00::;match%2:30:00::;,1.0
1031,v,match#v#09,match#v#03,not-merged,match%2:30:00::;,match%2:30:00::;match%2:30:00::;match%2:30:00::;match%2:30:00::;match%2:30:00::;,1.0
1032,v,match#v#05,match#v#03,not-merged,match%2:30:01::;fit%2:30:00::;,fit%2:30:00::;fit%2:30:00::;fit%2:30:00::;fit%2:30:00::;fit%2:30:00::;,1.0
1033,n,detention#n#01,detention#n#02,not-merged,detention%1:26:00::;detainment%1:26:00::;hold%1:26:00::;custody%1:26:00::;,custody%1:26:00::;,1.0
1034,v,develop#v#01,develop#v#03,not-merged,develop%2:36:01::;,develop%2:36:01::;develop%2:36:01::;develop%2:36:01::;,1.0
1035,v,develop#v#01,develop#v#09,not-merged,develop%2:36:01::;,develop%2:36:01::;,1.0
1036,v,develop#v#01,develop#v#10,not-merged,develop%2:36:01::;,develop%2:36:01::;,1.0
1037,v,develop#v#01,develop#v#14,not-merged,develop%2:36:01::;,develop%2:36:01::;develop%2:36:01::;,1.0
1038,v,develop#v#01,build_up#v#05,not-merged,develop%2:36:01::;,develop%2:36:01::;develop%2:36:01::;,1.0
1039,v,develop#v#01,develop#v#12,not-merged,develop%2:36:01::;,develop%2:36:01::;develop%2:36:01::;,1.0
1040,v,develop#v#01,develop#v#13,not-merged,develop%2:36:01::;,develop%2:36:01::;,1.0
1041,v,develop#v#01,develop#v#19,not-merged,develop%2:36:01::;,develop%2:36:01::;,1.0
1042,v,develop#v#01,develop#v#18,not-merged,develop%2:36:01::;,develop%2:36:01::;,1.0
1043,v,develop#v#01,develop#v#17,not-merged,develop%2:36:01::;,develop%2:36:01::;,1.0
1044,v,develop#v#01,develop#v#15,not-merged,develop%2:36:01::;,develop%2:36:01::;,1.0
1045,v,develop#v#01,develop#v#16,not-merged,develop%2:36:01::;,develop%2:36:01::;,1.0
1046,v,develop#v#01,develop#v#21,not-merged,develop%2:36:01::;,develop%2:36:01::;,1.0
1047,v,develop#v#03,develop#v#09,not-merged,develop%2:30:06::;acquire%2:30:05::;evolve%2:30:03::;,evolve%2:30:03::;,1.0
1048,v,develop#v#03,develop#v#10,not-merged,develop%2:30:06::;acquire%2:30:05::;evolve%2:30:03::;,evolve%2:30:03::;,1.0
1049,v,develop#v#03,develop#v#14,not-merged,develop%2:30:06::;acquire%2:30:05::;evolve%2:30:03::;,evolve%2:30:03::;evolve%2:30:03::;,1.0
1050,v,develop#v#03,build_up#v#05,not-merged,develop%2:30:06::;acquire%2:30:05::;evolve%2:30:03::;,evolve%2:30:03::;evolve%2:30:03::;,1.0
1051,v,develop#v#03,develop#v#12,not-merged,develop%2:30:06::;acquire%2:30:05::;evolve%2:30:03::;,evolve%2:30:03::;evolve%2:30:03::;,1.0
1052,v,develop#v#03,develop#v#13,not-merged,develop%2:30:06::;acquire%2:30:05::;evolve%2:30:03::;,evolve%2:30:03::;,1.0
1053,v,develop#v#03,develop#v#19,not-merged,develop%2:30:06::;acquire%2:30:05::;evolve%2:30:03::;,evolve%2:30:03::;,1.0
1054,v,develop#v#03,develop#v#18,not-merged,develop%2:30:06::;acquire%2:30:05::;evolve%2:30:03::;,evolve%2:30:03::;,1.0
1055,v,develop#v#03,develop#v#17,not-merged,develop%2:30:06::;acquire%2:30:05::;evolve%2:30:03::;,evolve%2:30:03::;,1.0
1056,v,develop#v#03,develop#v#15,not-merged,develop%2:30:06::;acquire%2:30:05::;evolve%2:30:03::;,evolve%2:30:03::;,1.0
1057,v,develop#v#03,develop#v#16,not-merged,develop%2:30:06::;acquire%2:30:05::;evolve%2:30:03::;,evolve%2:30:03::;,1.0
1058,v,develop#v#03,develop#v#21,not-merged,develop%2:30:06::;acquire%2:30:05::;evolve%2:30:03::;,evolve%2:30:03::;,1.0
1059,v,develop#v#09,develop#v#10,merged,develop%2:30:05::;,develop%2:30:05::;,1.0
1060,v,develop#v#09,develop#v#14,merged,develop%2:30:05::;,develop%2:30:05::;develop%2:30:05::;,1.0
1061,v,develop#v#09,build_up#v#05,not-merged,develop%2:30:05::;,develop%2:30:05::;develop%2:30:05::;,1.0
1062,v,develop#v#09,develop#v#12,not-merged,develop%2:30:05::;,develop%2:30:05::;develop%2:30:05::;,1.0
1063,v,develop#v#09,develop#v#13,not-merged,develop%2:30:05::;,develop%2:30:05::;,1.0
1064,v,develop#v#09,develop#v#19,not-merged,develop%2:30:05::;,develop%2:30:05::;,1.0
1065,v,develop#v#09,develop#v#18,not-merged,develop%2:30:05::;,develop%2:30:05::;,1.0
1066,v,develop#v#09,develop#v#17,not-merged,develop%2:30:05::;,develop%2:30:05::;,1.0
1067,v,develop#v#09,develop#v#15,not-merged,develop%2:30:05::;,develop%2:30:05::;,1.0
1068,v,develop#v#09,develop#v#16,not-merged,develop%2:30:05::;,develop%2:30:05::;,1.0
1069,v,develop#v#09,develop#v#21,not-merged,develop%2:30:05::;,develop%2:30:05::;,1.0
1070,v,develop#v#10,develop#v#14,merged,develop%2:30:00::;,develop%2:30:00::;develop%2:30:00::;,1.0
1071,v,develop#v#10,build_up#v#05,not-merged,develop%2:30:00::;,develop%2:30:00::;develop%2:30:00::;,1.0
1072,v,develop#v#10,develop#v#12,not-merged,develop%2:30:00::;,develop%2:30:00::;develop%2:30:00::;,1.0
1073,v,develop#v#10,develop#v#13,not-merged,develop%2:30:00::;,develop%2:30:00::;,1.0
1074,v,develop#v#10,develop#v#19,not-merged,develop%2:30:00::;,develop%2:30:00::;,1.0
1075,v,develop#v#10,develop#v#18,not-merged,develop%2:30:00::;,develop%2:30:00::;,1.0
1076,v,develop#v#10,develop#v#17,not-merged,develop%2:30:00::;,develop%2:30:00::;,1.0
1077,v,develop#v#10,develop#v#15,not-merged,develop%2:30:00::;,develop%2:30:00::;,1.0
1078,v,develop#v#10,develop#v#16,not-merged,develop%2:30:00::;,develop%2:30:00::;,1.0
1079,v,develop#v#10,develop#v#21,not-merged,develop%2:30:00::;,develop%2:30:00::;,1.0
1080,v,develop#v#14,build_up#v#05,not-merged,develop%2:30:10::;grow%2:30:10::;,grow%2:30:10::;grow%2:30:10::;,1.0
1081,v,develop#v#14,develop#v#12,not-merged,develop%2:30:10::;grow%2:30:10::;,grow%2:30:10::;grow%2:30:10::;,1.0
1082,v,develop#v#14,develop#v#13,not-merged,develop%2:30:10::;grow%2:30:10::;,grow%2:30:10::;,1.0
1083,v,develop#v#14,develop#v#19,not-merged,develop%2:30:10::;grow%2:30:10::;,grow%2:30:10::;,1.0
1084,v,develop#v#14,develop#v#18,not-merged,develop%2:30:10::;grow%2:30:10::;,grow%2:30:10::;,1.0
1085,v,develop#v#14,develop#v#17,not-merged,develop%2:30:10::;grow%2:30:10::;,grow%2:30:10::;,1.0
1086,v,develop#v#14,develop#v#15,not-merged,develop%2:30:10::;grow%2:30:10::;,grow%2:30:10::;,1.0
1087,v,develop#v#14,develop#v#16,not-merged,develop%2:30:10::;grow%2:30:10::;,grow%2:30:10::;,1.0
1088,v,develop#v#14,develop#v#21,not-merged,develop%2:30:10::;grow%2:30:10::;,grow%2:30:10::;,1.0
1089,v,build_up#v#05,develop#v#12,merged,build_up%2:30:03::;develop%2:30:04::;,develop%2:30:04::;develop%2:30:04::;,1.0
1090,v,build_up#v#05,develop#v#13,merged,build_up%2:30:03::;develop%2:30:04::;,develop%2:30:04::;,1.0
1091,v,build_up#v#05,develop#v#19,merged,build_up%2:30:03::;develop%2:30:04::;,develop%2:30:04::;,1.0
1092,v,build_up#v#05,develop#v#18,not-merged,build_up%2:30:03::;develop%2:30:04::;,develop%2:30:04::;,1.0
1093,v,build_up#v#05,develop#v#17,not-merged,build_up%2:30:03::;develop%2:30:04::;,develop%2:30:04::;,1.0
1094,v,build_up#v#05,develop#v#15,not-merged,build_up%2:30:03::;develop%2:30:04::;,develop%2:30:04::;,1.0
1095,v,build_up#v#05,develop#v#16,not-merged,build_up%2:30:03::;develop%2:30:04::;,develop%2:30:04::;,1.0
1096,v,build_up#v#05,develop#v#21,not-merged,build_up%2:30:03::;develop%2:30:04::;,develop%2:30:04::;,1.0
1097,v,develop#v#12,develop#v#13,merged,develop%2:30:01::;make_grow%2:30:00::;,make_grow%2:30:00::;,0.0
1098,v,develop#v#12,develop#v#19,merged,develop%2:30:01::;make_grow%2:30:00::;,make_grow%2:30:00::;,0.0
1099,v,develop#v#12,develop#v#18,not-merged,develop%2:30:01::;make_grow%2:30:00::;,make_grow%2:30:00::;,0.0
1100,v,develop#v#12,develop#v#17,not-merged,develop%2:30:01::;make_grow%2:30:00::;,make_grow%2:30:00::;,0.0
1101,v,develop#v#12,develop#v#15,not-merged,develop%2:30:01::;make_grow%2:30:00::;,make_grow%2:30:00::;,0.0
1102,v,develop#v#12,develop#v#16,not-merged,develop%2:30:01::;make_grow%2:30:00::;,make_grow%2:30:00::;,0.0
1103,v,develop#v#12,develop#v#21,not-merged,develop%2:30:01::;make_grow%2:30:00::;,make_grow%2:30:00::;,0.0
1104,v,develop#v#13,develop#v#19,merged,develop%2:36:09::;,develop%2:36:09::;,1.0
1105,v,develop#v#13,develop#v#18,not-merged,develop%2:36:09::;,develop%2:36:09::;,1.0
1106,v,develop#v#13,develop#v#17,not-merged,develop%2:36:09::;,develop%2:36:09::;,1.0
1107,v,develop#v#13,develop#v#15,not-merged,develop%2:36:09::;,develop%2:36:09::;,1.0
1108,v,develop#v#13,develop#v#16,not-merged,develop%2:36:09::;,develop%2:36:09::;,1.0
1109,v,develop#v#13,develop#v#21,not-merged,develop%2:36:09::;,develop%2:36:09::;,1.0
1110,v,develop#v#19,develop#v#18,not-merged,develop%2:30:13::;,develop%2:30:13::;,1.0
1111,v,develop#v#19,develop#v#17,not-merged,develop%2:30:13::;,develop%2:30:13::;,1.0
1112,v,develop#v#19,develop#v#15,not-merged,develop%2:30:13::;,develop%2:30:13::;,1.0
1113,v,develop#v#19,develop#v#16,not-merged,develop%2:30:13::;,develop%2:30:13::;,1.0
1114,v,develop#v#19,develop#v#21,not-merged,develop%2:30:13::;,develop%2:30:13::;,1.0
1115,v,develop#v#18,develop#v#17,merged,develop%2:33:02::;,develop%2:33:02::;,1.0
1116,v,develop#v#18,develop#v#15,not-merged,develop%2:33:02::;,develop%2:33:02::;,1.0
1117,v,develop#v#18,develop#v#16,not-merged,develop%2:33:02::;,develop%2:33:02::;,1.0
1118,v,develop#v#18,develop#v#21,not-merged,develop%2:33:02::;,develop%2:33:02::;,1.0
1119,v,develop#v#17,develop#v#15,not-merged,develop%2:33:03::;,develop%2:33:03::;,1.0
1120,v,develop#v#17,develop#v#16,not-merged,develop%2:33:03::;,develop%2:33:03::;,1.0
1121,v,develop#v#17,develop#v#21,not-merged,develop%2:33:03::;,develop%2:33:03::;,1.0
1122,v,develop#v#15,develop#v#16,not-merged,develop%2:39:00::;,develop%2:39:00::;,0.0
1123,v,develop#v#15,develop#v#21,not-merged,develop%2:39:00::;,develop%2:39:00::;,0.0
1124,v,develop#v#16,develop#v#21,not-merged,develop%2:35:04::;,develop%2:35:04::;,0.0
1128,v,strike_out#v#02,strike_out#v#03,not-merged,strike_out%2:35:00::;,strike_out%2:35:00::;,0.0
1129,v,strike_out#v#02,strike_out#v#06,not-merged,strike_out%2:35:00::;,strike_out%2:35:00::;,0.0
1130,v,strike_out#v#03,strike_out#v#06,not-merged,strike_out%2:41:00::;,strike_out%2:41:00::;,0.0
1131,n,grip#n#06,grip#n#04,not-merged,grip%1:07:00::;grasp%1:07:00::;,grasp%1:07:00::;grasp%1:07:00::;grasp%1:07:00::;,1.0
1132,n,grip#n#06,grip#n#05,not-merged,grip%1:07:00::;grasp%1:07:00::;,grasp%1:07:00::;,1.0
1133,n,grip#n#04,grip#n#05,not-merged,grip%1:19:00::;traction%1:19:00::;adhesive_friction%1:19:00::;,adhesive_friction%1:19:00::;,0.0
1134,n,royalty#n#01,royalty#n#02,not-merged,royalty%1:21:00::;,royalty%1:21:00::;royalty%1:21:00::;royalty%1:21:00::;royalty%1:21:00::;,0.0
1135,n,authority#n#06,authority#n#01,merged,authority%1:07:02::;authorization%1:07:02::;authorisation%1:07:02::;sanction%1:07:00::;,sanction%1:07:00::;sanction%1:07:00::;sanction%1:07:00::;sanction%1:07:00::;sanction%1:07:00::;sanction%1:07:00::;,0.0
1136,n,authority#n#06,authority#n#02,not-merged,authority%1:07:02::;authorization%1:07:02::;authorisation%1:07:02::;sanction%1:07:00::;,sanction%1:07:00::;,0.0
1137,n,authority#n#06,authority#n#07,not-merged,authority%1:07:02::;authorization%1:07:02::;authorisation%1:07:02::;sanction%1:07:00::;,sanction%1:07:00::;,0.0
1138,n,authority#n#06,authority#n#03,not-merged,authority%1:07:02::;authorization%1:07:02::;authorisation%1:07:02::;sanction%1:07:00::;,sanction%1:07:00::;,0.0
1139,n,authority#n#01,authority#n#02,not-merged,authority%1:07:00::;authorization%1:07:00::;authorisation%1:07:00::;potency%1:07:01::;dominance%1:07:00::;say-so%1:07:00::;,say-so%1:07:00::;,1.0
1140,n,authority#n#01,authority#n#07,not-merged,authority%1:07:00::;authorization%1:07:00::;authorisation%1:07:00::;potency%1:07:01::;dominance%1:07:00::;say-so%1:07:00::;,say-so%1:07:00::;,1.0
1141,n,authority#n#01,authority#n#03,not-merged,authority%1:07:00::;authorization%1:07:00::;authorisation%1:07:00::;potency%1:07:01::;dominance%1:07:00::;say-so%1:07:00::;,say-so%1:07:00::;,1.0
1142,n,authority#n#02,authority#n#07,not-merged,authority%1:18:01::;,authority%1:18:01::;,1.0
1143,n,authority#n#02,authority#n#03,not-merged,authority%1:18:01::;,authority%1:18:01::;,1.0
1144,n,authority#n#07,authority#n#03,merged,authority%1:10:00::;,authority%1:10:00::;,1.0
1145,n,text#n#02,text#n#01,merged,text%1:10:03::;,text%1:10:03::;text%1:10:03::;,1.0
1146,n,text#n#02,text#n#04,merged,text%1:10:03::;,text%1:10:03::;,1.0
1147,n,text#n#01,text#n#04,merged,text%1:10:00::;textual_matter%1:10:00::;,textual_matter%1:10:00::;,0.0
1148,v,hit#v#02,hit#v#08,not-merged,hit%2:35:01::;strike%2:35:01::;impinge_on%2:35:00::;run_into%2:35:01::;collide_with%2:35:00::;,collide_with%2:35:00::;collide_with%2:35:00::;collide_with%2:35:00::;,0.0
1149,v,hit#v#02,hit#v#03,not-merged,hit%2:35:01::;strike%2:35:01::;impinge_on%2:35:00::;run_into%2:35:01::;collide_with%2:35:00::;,collide_with%2:35:00::;collide_with%2:35:00::;,0.0
1150,v,hit#v#08,hit#v#03,not-merged,hit%2:39:00::;strike%2:39:00::;come_to%2:39:00::;,come_to%2:39:00::;come_to%2:39:00::;,0.0
1151,a,present#a#01,present#a#02,not-merged,present%3:00:01::;,present%3:00:01::;,1.0
1154,v,draw_out#v#03,draw_out#v#01,merged,draw_out%2:37:00::;,draw_out%2:37:00::;,0.0
1155,v,see#v#01,see#v#19,merged,see%2:39:00::;,see%2:39:00::;,1.0
1156,v,see#v#01,see#v#05,not-merged,see%2:39:00::;,see%2:39:00::;see%2:39:00::;see%2:39:00::;see%2:39:00::;see%2:39:00::;,1.0
1157,v,see#v#01,see#v#10,not-merged,see%2:39:00::;,see%2:39:00::;see%2:39:00::;see%2:39:00::;see%2:39:00::;see%2:39:00::;see%2:39:00::;see%2:39:00::;see%2:39:00::;,1.0
1158,v,see#v#01,see#v#15,not-merged,see%2:39:00::;,see%2:39:00::;,1.0
1159,v,see#v#01,see#v#11,not-merged,see%2:39:00::;,see%2:39:00::;,1.0
1160,v,see#v#01,see#v#12,not-merged,see%2:39:00::;,see%2:39:00::;,1.0
1161,v,see#v#01,see#v#22,not-merged,see%2:39:00::;,see%2:39:00::;see%2:39:00::;,1.0
1162,v,see#v#01,see#v#17,not-merged,see%2:39:00::;,see%2:39:00::;,1.0
1163,v,see#v#01,see#v#18,not-merged,see%2:39:00::;,see%2:39:00::;,1.0
1164,v,see#v#01,see#v#23,not-merged,see%2:39:00::;,see%2:39:00::;,1.0
1165,v,see#v#19,see#v#05,not-merged,see%2:39:11::;,see%2:39:11::;see%2:39:11::;see%2:39:11::;see%2:39:11::;see%2:39:11::;,1.0
1166,v,see#v#19,see#v#10,not-merged,see%2:39:11::;,see%2:39:11::;see%2:39:11::;see%2:39:11::;see%2:39:11::;see%2:39:11::;see%2:39:11::;see%2:39:11::;see%2:39:11::;,1.0
1167,v,see#v#19,see#v#15,not-merged,see%2:39:11::;,see%2:39:11::;,1.0
1168,v,see#v#19,see#v#11,not-merged,see%2:39:11::;,see%2:39:11::;,1.0
1169,v,see#v#19,see#v#12,not-merged,see%2:39:11::;,see%2:39:11::;,1.0
1170,v,see#v#19,see#v#22,not-merged,see%2:39:11::;,see%2:39:11::;see%2:39:11::;,1.0
1171,v,see#v#19,see#v#17,not-merged,see%2:39:11::;,see%2:39:11::;,1.0
1172,v,see#v#19,see#v#18,not-merged,see%2:39:11::;,see%2:39:11::;,1.0
1173,v,see#v#19,see#v#23,not-merged,see%2:39:11::;,see%2:39:11::;,1.0
1174,v,see#v#05,see#v#10,not-merged,see%2:31:00::;consider%2:31:00::;reckon%2:31:00::;view%2:31:00::;regard%2:31:00::;,regard%2:31:00::;regard%2:31:00::;regard%2:31:00::;regard%2:31:00::;regard%2:31:00::;regard%2:31:00::;regard%2:31:00::;regard%2:31:00::;,1.0
1175,v,see#v#05,see#v#15,not-merged,see%2:31:00::;consider%2:31:00::;reckon%2:31:00::;view%2:31:00::;regard%2:31:00::;,regard%2:31:00::;,1.0
1176,v,see#v#05,see#v#11,not-merged,see%2:31:00::;consider%2:31:00::;reckon%2:31:00::;view%2:31:00::;regard%2:31:00::;,regard%2:31:00::;,1.0
1177,v,see#v#05,see#v#12,not-merged,see%2:31:00::;consider%2:31:00::;reckon%2:31:00::;view%2:31:00::;regard%2:31:00::;,regard%2:31:00::;,1.0
1178,v,see#v#05,see#v#22,not-merged,see%2:31:00::;consider%2:31:00::;reckon%2:31:00::;view%2:31:00::;regard%2:31:00::;,regard%2:31:00::;regard%2:31:00::;,1.0
1179,v,see#v#05,see#v#17,not-merged,see%2:31:00::;consider%2:31:00::;reckon%2:31:00::;view%2:31:00::;regard%2:31:00::;,regard%2:31:00::;,1.0
1180,v,see#v#05,see#v#18,not-merged,see%2:31:00::;consider%2:31:00::;reckon%2:31:00::;view%2:31:00::;regard%2:31:00::;,regard%2:31:00::;,1.0
1181,v,see#v#05,see#v#23,not-merged,see%2:31:00::;consider%2:31:00::;reckon%2:31:00::;view%2:31:00::;regard%2:31:00::;,regard%2:31:00::;,1.0
1182,v,see#v#10,see#v#15,not-merged,see%2:31:03::;check%2:31:02::;insure%2:31:00::;see_to_it%2:31:00::;ensure%2:31:00::;control%2:31:01::;ascertain%2:31:00::;assure%2:31:00::;,assure%2:31:00::;,1.0
1183,v,see#v#10,see#v#11,not-merged,see%2:31:03::;check%2:31:02::;insure%2:31:00::;see_to_it%2:31:00::;ensure%2:31:00::;control%2:31:01::;ascertain%2:31:00::;assure%2:31:00::;,assure%2:31:00::;,1.0
1184,v,see#v#10,see#v#12,not-merged,see%2:31:03::;check%2:31:02::;insure%2:31:00::;see_to_it%2:31:00::;ensure%2:31:00::;control%2:31:01::;ascertain%2:31:00::;assure%2:31:00::;,assure%2:31:00::;,1.0
1185,v,see#v#10,see#v#22,not-merged,see%2:31:03::;check%2:31:02::;insure%2:31:00::;see_to_it%2:31:00::;ensure%2:31:00::;control%2:31:01::;ascertain%2:31:00::;assure%2:31:00::;,assure%2:31:00::;assure%2:31:00::;,1.0
1186,v,see#v#10,see#v#17,not-merged,see%2:31:03::;check%2:31:02::;insure%2:31:00::;see_to_it%2:31:00::;ensure%2:31:00::;control%2:31:01::;ascertain%2:31:00::;assure%2:31:00::;,assure%2:31:00::;,1.0
1187,v,see#v#10,see#v#18,not-merged,see%2:31:03::;check%2:31:02::;insure%2:31:00::;see_to_it%2:31:00::;ensure%2:31:00::;control%2:31:01::;ascertain%2:31:00::;assure%2:31:00::;,assure%2:31:00::;,1.0
1188,v,see#v#10,see#v#23,not-merged,see%2:31:03::;check%2:31:02::;insure%2:31:00::;see_to_it%2:31:00::;ensure%2:31:00::;control%2:31:01::;ascertain%2:31:00::;assure%2:31:00::;,assure%2:31:00::;,1.0
1189,v,see#v#15,see#v#11,merged,see%2:35:09::;,see%2:35:09::;,1.0
1190,v,see#v#15,see#v#12,not-merged,see%2:35:09::;,see%2:35:09::;,1.0
1191,v,see#v#15,see#v#22,not-merged,see%2:35:09::;,see%2:35:09::;see%2:35:09::;,1.0
1192,v,see#v#15,see#v#17,not-merged,see%2:35:09::;,see%2:35:09::;,1.0
1193,v,see#v#15,see#v#18,not-merged,see%2:35:09::;,see%2:35:09::;,1.0
1194,v,see#v#15,see#v#23,not-merged,see%2:35:09::;,see%2:35:09::;,1.0
1195,v,see#v#11,see#v#12,not-merged,see%2:41:11::;,see%2:41:11::;,1.0
1196,v,see#v#11,see#v#22,not-merged,see%2:41:11::;,see%2:41:11::;see%2:41:11::;,1.0
1197,v,see#v#11,see#v#17,not-merged,see%2:41:11::;,see%2:41:11::;,1.0
1198,v,see#v#11,see#v#18,not-merged,see%2:41:11::;,see%2:41:11::;,1.0
1199,v,see#v#11,see#v#23,not-merged,see%2:41:11::;,see%2:41:11::;,1.0
1200,v,see#v#12,see#v#22,merged,see%2:41:12::;,see%2:41:12::;see%2:41:12::;,1.0
1201,v,see#v#12,see#v#17,not-merged,see%2:41:12::;,see%2:41:12::;,1.0
1202,v,see#v#12,see#v#18,not-merged,see%2:41:12::;,see%2:41:12::;,1.0
1203,v,see#v#12,see#v#23,not-merged,see%2:41:12::;,see%2:41:12::;,1.0
1204,v,see#v#22,see#v#17,not-merged,see%2:38:03::;escort%2:38:01::;,escort%2:38:01::;,1.0
1205,v,see#v#22,see#v#18,not-merged,see%2:38:03::;escort%2:38:01::;,escort%2:38:01::;,1.0
1206,v,see#v#22,see#v#23,not-merged,see%2:38:03::;escort%2:38:01::;,escort%2:38:01::;,1.0
1207,v,see#v#17,see#v#18,not-merged,see%2:39:05::;,see%2:39:05::;,1.0
1208,v,see#v#17,see#v#23,not-merged,see%2:39:05::;,see%2:39:05::;,1.0
1209,v,see#v#18,see#v#23,not-merged,see%2:31:08::;,see%2:31:08::;,1.0
1210,n,importance#n#02,importance#n#01,merged,importance%1:26:00::;grandness%1:26:00::;,grandness%1:26:00::;,0.0
1211,n,feeling#n#06,feeling#n#04,not-merged,feeling%1:09:00::;intuitive_feeling%1:09:00::;,intuitive_feeling%1:09:00::;,0.0
1212,n,feeling#n#06,feeling#n#01,not-merged,feeling%1:09:00::;intuitive_feeling%1:09:00::;,intuitive_feeling%1:09:00::;,0.0
1213,n,feeling#n#04,feeling#n#01,not-merged,feeling%1:09:01::;,feeling%1:09:01::;,1.0
1214,n,mouth#n#02,mouth#n#01,merged,mouth%1:08:00::;,mouth%1:08:00::;mouth%1:08:00::;mouth%1:08:00::;mouth%1:08:00::;,1.0
1215,n,mouth#n#02,mouth#n#04,not-merged,mouth%1:08:00::;,mouth%1:08:00::;,1.0
1216,n,mouth#n#02,mouth#n#03,not-merged,mouth%1:08:00::;,mouth%1:08:00::;,1.0
1217,n,mouth#n#02,mouth#n#08,not-merged,mouth%1:08:00::;,mouth%1:08:00::;,1.0
1218,n,mouth#n#02,mouth#n#05,not-merged,mouth%1:08:00::;,mouth%1:08:00::;,1.0
1219,n,mouth#n#01,mouth#n#04,not-merged,mouth%1:08:01::;oral_cavity%1:08:00::;oral_fissure%1:08:00::;rima_oris%1:08:00::;,rima_oris%1:08:00::;,0.0
1220,n,mouth#n#01,mouth#n#03,not-merged,mouth%1:08:01::;oral_cavity%1:08:00::;oral_fissure%1:08:00::;rima_oris%1:08:00::;,rima_oris%1:08:00::;,0.0
1221,n,mouth#n#01,mouth#n#08,not-merged,mouth%1:08:01::;oral_cavity%1:08:00::;oral_fissure%1:08:00::;rima_oris%1:08:00::;,rima_oris%1:08:00::;,0.0
1222,n,mouth#n#01,mouth#n#05,not-merged,mouth%1:08:01::;oral_cavity%1:08:00::;oral_fissure%1:08:00::;rima_oris%1:08:00::;,rima_oris%1:08:00::;,0.0
1223,n,mouth#n#04,mouth#n#03,merged,mouth%1:17:00::;,mouth%1:17:00::;,1.0
1224,n,mouth#n#04,mouth#n#08,merged,mouth%1:17:00::;,mouth%1:17:00::;,1.0
1225,n,mouth#n#04,mouth#n#05,not-merged,mouth%1:17:00::;,mouth%1:17:00::;,1.0
1226,n,mouth#n#03,mouth#n#08,merged,mouth%1:17:01::;,mouth%1:17:01::;,1.0
1227,n,mouth#n#03,mouth#n#05,not-merged,mouth%1:17:01::;,mouth%1:17:01::;,1.0
1228,n,mouth#n#08,mouth#n#05,not-merged,mouth%1:06:00::;,mouth%1:06:00::;,1.0
1229,n,shade#n#05,shade#n#01,merged,shade%1:26:01::;,shade%1:26:01::;shade%1:26:01::;shade%1:26:01::;,1.0
1230,n,shade#n#05,shade#n#02,not-merged,shade%1:26:01::;,shade%1:26:01::;shade%1:26:01::;shade%1:26:01::;shade%1:26:01::;,1.0
1231,n,shade#n#05,shade#n#03,not-merged,shade%1:26:01::;,shade%1:26:01::;,1.0
1232,n,shade#n#05,shade#n#08,not-merged,shade%1:26:01::;,shade%1:26:01::;,1.0
1233,n,shade#n#01,shade#n#02,not-merged,shade%1:26:00::;shadiness%1:26:00::;shadowiness%1:26:00::;,shadowiness%1:26:00::;shadowiness%1:26:00::;shadowiness%1:26:00::;shadowiness%1:26:00::;,0.0
